"FIGIS_ID","ISCAAP_ID","NAME_en","NAME_fr","NAME_es","NAME_ar","NAME_cn","NAME_ru","Unit","Scientific.Name","Alpha3.Code","FAOMAP_LAYER_ID","Author"
"11063","1120300102","Plownose chimaera","Masca","Pejegallo","","","","t","Callorhinchus callorynchus","CHJ","","(Linnaeus 1758)"
"11064","1120300101","Ghost shark","Masca laboureur","","","","Каллоринх австралийский (=слоновая акула)","t","Callorhinchus milii","CHB","","Bory de Saint-Vincent 1823"
"11065","1412200601","Zamurito","","","","","","t","Calophysus macropterus","HYM","","(Lichtenstein 1819)"
"18304","6191300104","Brocoli coral","Corail brocoli","Coral brocoli","مرجان بروكولي","多曲杯形珊瑚","","t","Pocillopora meandrina","OJQ","","Dana 1846"
"18306","6191400102","Smooth star coral","Corail étoile lisse","Coral estrellado liso","مرجان نجم ناعم","裂片滨珊瑚","","t","Porites lobata","QTL","","Dana 1846"
"18356","6960200102","Sea potato","Patate de mer","Patata de mar","يطاطس البحر","褶柄海鞘","","t","Styela plicata","YEQ","","(Lesueur 1823)"
"18358","6931000101","Giant keyhole sand dollar","Galette perforée géante","Locha de playa gigante","ظُلمِيَّة مُثْقَبة ضخمة ","大匙孔饼海胆","","t","Encope grandis","ECZ","","L. Agassiz 1841"
"18360","6930500101","Black sea urchin","Oursin noir","Erizo negro","أخينوس البحر أسود","黑阿巴海胆","","t","Arbacia lixula","UKB","","(Linnaeus 1758)"
"18362","6930800101","Violet sea urchin","Oursin violet","Erizo violaceo","أَخَينوس بَنَفسجِيّ","颗粒球正海胆","","t","Sphaerechinus granularis","FKG","","(Lamarck 1816)"
"18379","7872600203","Hairy gelidium","Gelidium-crin","Gelidio crin","جيليديوم ساف","细毛石花菜","","t","Gelidium crinale","GJC","","(Turner) Lamouroux 1825"
"18381","7871600402","Spurweed","Griffes des Harpies","Espuela de gallo","مخالب الخَفّاشات","尖软刺鱼蚤","","t","Chondracanthus acicularis","GJA","","(Roth) Fredericq in Hommersand, Guiry, Fredericq & Leis"
"18384","7870100101","Crozier weed","Houlette des Argonautes","Cayado de Neptuno","عصا الراعي للمغامرين","钩沙菜","","t","Hypnea musciformis","YNF","","(Wulfen) Lamouroux 1813"
"18386","7871500101","Sea spaghetti","Spaghetti de mer","Espagueti de mar","سباغيتي البحر","海索面","","t","Nemalion helminthoides","NLO","","(Velley in Withering) Batters 1902"
"18388","7870900501","Chalk weed","Maërl commun","Alga de cal","طَمْي ساحلي شائع","石灰质珊瑚藻","","t","Phymatolithon calcareum","FMK","","(Pallas) Adey & Mc Kibbin 1970"
"18392","7870900401","Stone weed","Pierre vermiculée","Piedra de mar","حصاة دوديَّة الشكل","石叶藻","","t","Lithophyllum lichenoides","LHD","","Philippi 1837"
"18395","7872600301","Spanish agar","Agar penne","Agar plumoso","أََغَرَة إسبانية","细鸡毛菜","","t","Pterocladiella capillacea","OKQ","","(S.G. Gmelin) Santelices & Hommersand"
"18397","7870500101","False sea pine","Fausse épinette","Falso pino de mar","مزرب البحر مُزيَّف","索红翎菜","","t","Solieria chordalis","OIK","","(C. Agardh) J. Agardh 1842"
"18136","3073500110","Senegal nerite","Nérite du Sénégal","Nerita senegalesa","نِيرِيت السِنِغال","塞内加尔蜒螺","","t","Nerita senegalensis","NQS","","(Gmelin 1791)"
"18410","7870700101","Plocamium","Plocamium","Plocamio","بلوكاميوم","软骨海头红","","t","Plocamium cartilagineum","OKG","","(Linnaeus) Dixon 1967"
"18420","7871200419","Veiled gracilaria","Gracilaire voilée","Gracilaria velada","قويعية مستورة","多刺江篱","","t","Gracilaria veleroae","GCO","","Dawson 1944"
"18422","7870100106","Robust sea moss","Houlette robuste","Cayado robusto","عصا الراعي القويّة","粗壮沙菜","","t","Hypnea valentiae","YAX","","(Turner) Montagne 1840"
"13148","1780500301","","","","","","","t","Leptosynanceia asteroblepa","LSA","","(Richardson 1844)"
"13149","1750601101","Coromandel hairtail","Poisson-sabre bécune","Pez sable coromandélico","سمك-حُسام كُرُمانديل","潘氏沙带鱼","","t","Lepturacanthus pantului","LKP","","(Gupta 1966)"
"13150","1750601102","Savalai hairtail","Poisson-sabre cimeterre","Pez sable savalai","سمك-حُسام سافالي","沙带鱼","","t","Lepturacanthus savala","SVH","","(Cuvier 1829)"
"13151","1311100201","","","","","","","t","Lestidiops affinis","LDA","","(Ege 1930)"
"13152","1311100301","Atlantic barracudina","","","","","","t","Lestidium atlanticum","LDL","","Borodin 1928"
"13153","1705908701","","","","","","","t","Lestradea perspicax","LTX","","Poll 1943"
"13154","1311100401","","","","","","","t","Lestrolepis intermedia","LDI","","(Poey 1868)"
"13155","1732115001","Fries's goby","","","","","","t","Lesueurigobius friesii","GOF","","(Malm 1874)"
"13156","1431504101","","","","","","","t","Letharchus velifer","ALY","","Goode & Bean 1882"
"13157","1711502101","","","","","","","t","Letholycus magellanicus","LEL","","Anderson 1988"
"13158","1732115101","Halfblind goby","","","","","","t","Lethops connectens","GHO","","Hubbs 1926"
"13120","1580201201","","Brotule sombre","Perla lucia","","","","t","Lepophidium aporrhox","OLA","","Robins 1961"
"13121","1380400401","","","","","","","t","Leporellus vittatus","LPU","","(Valenciennes 1850)"
"13122","1380401101","Banded leporinus","","","","","","t","Leporinus fasciatus","LPC","","(Bloch 1794)"
"13123","1380401102","Threespot leporinus","","","","弗氏兔脂鯉","","t","Leporinus friderici","LPD","","(Valenciennes 1847)"
"13124","1380401103","","","","","","","t","Leporinus granti","LPR","","Eigenmann 1912"
"13125","1380401104","","","Bogón","","","","t","Leporinus obtusidens","LPB","","(Valenciennes 1836)"
"13126","1781900801","Atlantic poacher","","","","","","t","Leptagonus decagonus","LGD","","(Bloch & Schneider 1801)"
"13127","1431502401","Slender worm-eel","Serpenton mince","Tieso esbelto","جارِن نحيف ","蠕形小龟鳗","","t","Leptenchelys vermiformis","ALW","","Myers & Wade 1941"
"13128","1412700401","","","","","","","t","Lepthoplosternum altamazonicum","LPM","","Reis 1997"
"13129","1400504001","","","","","","","t","Leptobotia curta","LEU","","(Temminck & Schlegel 1846)"
"13130","1709852001","Beachsalmon","","","","","","t","Leptobrama muelleri","LLE","","Steindachner 1878"
"13131","1380109401","","","","","","","t","Leptocharacidium omospilus","LPO","","Buckup 1993"
"13132","1080702001","Barbeled houndshark","Émissole barbue","Tiburón barbudo","كلب البحر بِلِحْية","细须雅鲨","","t","Leptocharias smithii","CLL","","(Müller & Henle 1839)"
"13133","1231700101","","","","","","","t","Leptochilichthys agassizii","LLG","","Garman 1899"
"13107","1140100101","South American lungfish","","","","","","t","Lepidosiren paradoxa","LLP","","Fitzinger 1837"
"13108","1780200803","Scaly gurnard","","","","","","t","Lepidotrigla brachyoptera","LDY","","Hutton 1872"
"10032","5610200102","Pink-footed shearwater","Puffin à pieds roses","Pardela pata rosada","","","","","Puffinus creatopus","PUC","","Coues 1864"
"12278","1080100111","Dwarf sawtail catshark","Chien nain","Pintarroja enana","قِرش قِطّ منشار قزم","舒氏锯尾鲨","","t","Galeus schultzi","GAH","","Springer 1979"
"12279","1570700201","Mosquitofish","","","","","","t","Gambusia affinis","GSF","","(Baird & Girard 1853)"
"12280","1570700202","","","","","","","t","Gambusia echeagarayi","GSR","","(Alvarez 1952)"
"12281","1732111901","","","","","","","t","Gammogobius steinitzi","GOZ","","Bath 1971"
"12282","1782200101","","","","","","","t","Gargariscus prionocephalus","GGI","","(Duméril 1869)"
"12283","1400208101","","","","","","","t","Garra dembeensis","GRD","","(Rüppell 1836)"
"12284","1400208102","","","","","","","t","Garra ghorensis","GRG","","Krupp 1982"
"12285","1400208103","","","","","","","t","Garra gotyla","GRT","","(Gray 1830)"
"12286","1400208104","","","","","","","t","Garra lamta","GRK","","(Hamilton 1822)"
"12287","1400208105","","","","","","","t","Garra mullya","GRU","","(Sykes 1839)"
"12288","1400208106","","","","","","","t","Garra rufa","GRR","","(Heckel 1843)"
"12289","1400208107","","","","","","","t","Garra tibanica","GRI","","Trewavas 1941"
"12290","1380206301","Silver hatchetfish","","","","","","t","Gasteropelecus levis","GGL","","(Eigenmann 1909)"
"12292","1500100102","","","","","","","t","Gasterosteus crenobiontus","GUO","","Bacescu & Mayer 1956"
"12293","1500100103","Blackspotted stickleback","","","","","","t","Gasterosteus wheatlandi","GUW","","Putnam 1867"
"12294","1920101601","Slender clingfish","","","","","","t","Gastrocyathus gracilis","GYG","","Briggs 1955"
"12295","1920101701","","","","","","","t","Gastrocymba quadriradiata","GYQ","","(Rendahl 1926)"
"12296","1400701001","","","","","","","t","Gastromyzon borneensis","GSB","","Günther 1874"
"12297","1830800201","Shrimp flounder","","","","","","t","Gastropsetta frontalis","GPF","","Bean 1895"
"12298","1920101801","Hector's clingfish","","","","","","t","Gastroscyphus hectoris","GYS","","(Günther 1876)"
"12299","1430901001","","","","","","","t","Gavialiceps taeniola","MGT","","Alcock 1889"
"12120","1732001101","Emerald sleeper","","","","","","t","Erotelis smaragdus","EOS","","(Valenciennes 1837)"
"12121","1160100201","Reedfish","","","","","","t","Erpetoichthys calabaricus","PEC","","Smith 1865"
"12122","1380801501","","","","","","","t","Erythrinus erythrinus","EYR","","(Bloch & Schneider 1801)"
"12123","1703047001","Atlantic rubyfish","","","","","","t","Erythrocles monodi","EYO","","Poll & Cadenat 1954"
"12125","1400218101","Flying barb","","","","","","t","Esomus danricus","ESD","","(Hamilton 1822)"
"12126","1240300102","Redfin pickerel","","","","带纹狗鱼","","t","Esox americanus","EXI","","Gmelin 1789"
"12127","1703214002","Deep-water red snapper","Vivaneau rubis","Pargo rubí","عصموديّ أحمر لآعماق المياه","红钻鱼","","t","Etelis carbunculus","ETA","","Cuvier 1828"
"12129","1703214001","Queen snapper","Vivaneau royal","Pargo cachucho","","","","t","Etelis oculatus","EEO","","(Valenciennes 1828)"
"12130","1431503301","Ordinary eel","","","","","","t","Ethadophis byrnei","AOR","","Rosenblatt & McCosker 1970"
"12131","1701408603","Greenside darter","","","","","","t","Etheostoma blennioides","EHE","","Rafinesque 1819"
"12132","1701408604","Rainbow darter","","","","","","t","Etheostoma caeruleum","EHA","","Storer 1845"
"12105","1411300401","","","","","","","t","Erethistoides montana","EHO","","Hora 1950"
"12106","1705905901","","","","","","","t","Eretmodus cyanostictus","ETY","","Boulenger 1898"
"12107","1782500101","","","","","","","t","Ereunias grallator","ERG","","Jordan & Snyder 1901"
"12108","1231401001","","","","","","","t","Ericara niger","AEN","","(Günther 1878)"
"12109","1771400901","Orange clinid","","","","","","t","Ericentrus rubrus","EIB","","(Hutton 1872)"
"12088","1700204270","Longfin grouper","Mérou longues ailes","Mero aleta larga","لُؤز طويل الأجنحة","玳瑁石斑鱼","","t","Epinephelus quoyanus","EFQ","","(Valenciennes 1830)"
"12089","1700204245","Halfmoon grouper","Mérou demi-lune","Mero medialuna","لُؤز نصف قمر","半月石斑鱼","","t","Epinephelus rivulatus","EPV","","(Valenciennes 1830)"
"12090","1700204215","Convict grouper","Mérou bagnard","Mero carcelario","لُؤز سَجين","七带石斑鱼","","t","Epinephelus septemfasciatus","EIF","","(Thunberg 1793)"
"12091","1700204216","Sixbar grouper","Mérou six raies","Mero de seis bandas","لُؤز سِتَّة خُطوط","六带石斑鱼","","t","Epinephelus sexfasciatus","EFX","","(Valenciennes 1828)"
"11234","1600300201","","","","","","","t","Cetomimus picklei","CJK","","(Gilchrist 1922)"
"11235","1480601101","Globosehead rattail","","","","","","t","Cetonurus crassiceps","CKC","","(Günther 1878)"
"11236","1413400101","","","","","","","t","Cetopsis chalmersi","CTP","","Norman 1926"
"11237","1413400201","","","","","","","t","Cetopsogiton occidentalis","CPD","","(Steindachner 1880)"
"11238","1412212701","","","","","","","t","Cetopsorhamdia boquillae","CPQ","","Eigenmann 1922"
"11239","1706543601","Bicolour parrotfish","","","","","","t","Cetoscarus bicolor","USR","","(Rüppell 1829)"
"11240","1600300301","Pink flabby whalefish","","","","","","t","Cetostoma regani","CJR","","Zugmayer 1914"
"11241","1411501902","Angler catfish","","","","","","t","Chaca bankanensis","CAK","","Bleeker 1852"
"11242","1411501901","Squarehead catfish","","","","","","t","Chaca chaca","CAC","","(Hamilton 1822)"
"11243","1080600101","Hooktooth shark","Milandre harpon","Comadreja ganchuda","قِرش خُطّاف","钩齿鲨","","t","Chaenogaleus macrostoma","HCM","","(Bleeker 1852)"
"11244","1732102301","Biringo","","","","","","t","Chaenogobius castaneus","HGS","","(O'Shaughnessy 1875)"
"11245","1650103901","Snouted mullet","","","","","","t","Chaenomugil proboscideus","MCQ","","(Günther 1861)"
"11246","1951000201","Smooth dreamer","","","","","","t","Chaenophryne draco","OCD","","Beebe 1932"
"11221","1080103407","Blotchy swell shark","","","","","","t","Cephaloscyllium umbratile","CPB","","Jordan & Fowler 1903"
"11223","1080103501","Lollipop catshark","Holbiche têtard","Pejegato renacuajo","قِرش قِطّ شُرْغوف","圆头鲨","","t","Cephalurus cephalus","CPC","","(Gilbert 1892)"
"11224","1706008301","Red bandfish","Cépole commune","Cepola","","","","t","Cepola macrophthalma","CBC","","(Linnaeus 1758)"
"11225","1951300601","Kroyer's deep-sea angler fish","","","","","","t","Ceratias holboelli","CBO","","Krøyer 1845"
"11226","1951300602","","","","","","","t","Ceratias tentaculatus","CEQ","","(Norman 1930)"
"11227","1771300601","Spotted spiny-eye triplefin","","","","","","t","Ceratobregma acanthops","EBA","","(Whitley 1964)"
"11228","1410700201","","","","","","","t","Ceratoglanis scleronema","SGS","","(Bleeker 1862)"
"11066","1706500101","Japanese parrotfish","","","","","","t","Calotomus japonicus","USJ","","(Valenciennes 1840)"
"11067","1732000501","Tailface sleeper","","","","","","t","Calumia godeffroyi","UMG","","(Günther 1877)"
"11068","1510602001","Gale's pipefish","","","","","","t","Campichthys galei","CGL","","(Duncker 1909)"
"11069","1400210401","Central stoneroller","","","","","","t","Campostoma anomalum","MPL","","(Rafinesque 1820)"
"11070","1400210402","Largescale stoneroller","","","","","","t","Campostoma oligolepis","MPG","","Hubbs & Greene 1935"
"11071","1280600301","","","","","","","t","Campylomormyrus elephas","OMC","","(Boulenger 1898)"
"11072","1771400301","Slender platanna-klipfish","","","","","","t","Cancelloxus burrelli","AXB","","Smith 1961"
"11073","1900900401","Sandwich isle file","","","","","","t","Cantherhines sandwichiensis","CWH","","(Quoy & Gaimard 1824)"
"11074","1900900801","Large-scaled leatherjacket","","","","","","t","Cantheschenia grandisquamis","AHQ","","Hutchins 1977"
"11075","1901000401","Largescale triggerfish","","","","","","t","Canthidermis macrolepis","NHR","","(Boulenger 1888)"
"11076","1901000402","Rough triggerfish","Baliste rude","Calafate áspero","","","","t","Canthidermis maculata","CNT","","(Bloch 1786)"
"11077","1900201401","Spider-eye puffer","","","","","","t","Canthigaster amboinensis","KAE","","(Bleeker 1865)"
"11078","1400214501","Seven khramulya","","","","","","t","Capoeta capoeta","OEC","","(Güldenstädt 1773)"
"11079","1400214502","","","","","","","t","Capoeta damascina","OED","","(Valenciennes 1842)"
"11080","1400216201","Sharpray","","","","","","t","Capoetobrama kuschakewitschi","OEK","","(Kessler 1872)"
"11081","1705902401","","","","","","","t","Caprichromis liemi","RCM","","(Mckaye & Mackenzie 1982)"
"11082","1900100501","Rigid boxfish","","","","","","t","Caprichthys gymnura","OAR","","McCulloch & Waite 1915"
"11083","1700200901","Pink maomao","","","","","","t","Caprodon longimanus","RNL","","(Günther 1859)"
"11084","1620100801","Capro dory","","","","","","t","Capromimus abbreviatus","ZCA","","(Hector 1875)"
"11047","1580600701","Longarm brotula","","","","","","t","Calamopteryx goslinei","CXI","","Böhlke & Cohen 1966"
"19088","1190100105","Spotted gar","Lépisosté tacheté","Catán pinto","","","","t","Lepisosteus oculatus","LVT","","Winchell 1864"
"10183","1170100103","Adriatic sturgeon","Esturgeon de l'Adriatique","Esturión del Adriático","","亚德里亚鲟(纳氏鲟)","","t","Acipenser naccarii","AAA","10183","Bonaparte 1836"
"10184","1170100106","Fringebarbel sturgeon","Esturgeon barbillons frangés","Esturión barba de flecos","","裸腹鲟","Шип","t","Acipenser nudiventris","AAN","10184","Lovetzky 1828"
"10147","1400212501","Russian bitterling","","","","","","t","Acanthorhodeus asmussii","AHA","","(Dybowski 1872)"
"10148","1780400101","","","","","","","t","Acanthosphex leurynnis","AXL","","(Jordan & Seale 1905)"
"10149","1900100902","Honeycomb cowfish","","","","","","t","Acanthostracion polygonius","NCY","","Poey 1876"
"10150","1740200414","Brown surgeonfish","","","","","","t","Acanthurus nigrofuscus","AQN","","(Forsskål 1775)"
"10151","1740200408","Orangespot surgeonfish","","","","","","t","Acanthurus olivaceus","AQV","","Bloch & Schneider 1801"
"10152","1740200411","Convict surgeonfish","","","","","","t","Acanthurus triostegus","AQT","","(Linnaeus 1758)"
"10153","1400500201","Horseface loach","","","","","","t","Acantopsis choirorhynchos","TPC","","(Bleeker 1854)"
"10154","1400200801","","","","","","","t","Acapoeta tanganicae","ATA","","(Boulenger 1900)"
"10155","1900100201","Striped cowfish","","","","","","t","Aracana aurita","OAU","","(Shaw 1798)"
"10156","1705944701","Threadfin acara","","","","","","t","Acarichthys heckelii","AIK","","(Müller & Troschel 1848)"
"10157","1705944801","","","","","","","t","Acaronia vultuosa","AAV","","Kullander 1989"
"10158","1732100201","Tropical sand goby","","","","","","t","Acentrogobius caninus","AIN","","(Valenciennes 1837)"
"10159","1732100202","Day's goby","","","","","","t","Acentrogobius dayi","AKD","","Koumans 1941"
"10160","1732100203","","","","","","","t","Acentrogobius viridipunctatus","NGV","","(Valenciennes 1837)"
"10161","1510601501","Southern little pipehorse","","","","","","t","Acentronura australe","AQA","","Waite & Hale 1921"
"10162","1381500101","","","","","","","t","Acestrorhynchus falcatus","ACF","","(Bloch 1794)"
"10163","1400208801","Oily bitterling","","","","","","t","Acheilognathus limbatus","ATL","","(Temminck & Schlegel 1846)"
"10164","1400208802","","","","","","","t","Acheilognathus melanogaster","ATN","","Bleeker 1860"
"10165","1400208803","","","","","","","t","Acheilognathus rhombeus","ATR","","(Temminck & Schlegel 1846)"
"10166","1400208804","","","","","","","t","Acheilognathus tabira","ATT","","Jordan & Thompson 1914"
"10167","1830301301","","","","","","","t","Achiroides leucorhynchos","ILY","","Bleeker 1851"
"10168","1830301302","","","","","","","t","Achiroides melanorhynchus","IME","","(Bleeker 1851)"
"10169","1431504901","Freshwater snake-eel","","","","","","t","Achirophichthys kampeni","AOA","","(Weber & de Beaufort 1916)"
"10139","1711000101","Pighead prickleback","","","","","","t","Acantholumpenus mackayi","AKM","","(Gilbert 1896)"
"10140","1580202101","","","","","","","t","Acanthonus armatus","OAA","","Günther 1878"
"10141","1703933002","Surf bream","","","","","","t","Acanthopagrus australis","AKU","","(Günther 1859)"
"10142","1703933003","","","","","","","t","Acanthopagrus butcheri","AKB","","(Munro 1949)"
"10143","1700700201","","","","","","","t","Acanthoplesiops hiatti","AWH","","Schultz 1953"
"18431","7872100301","Red panache","Panache rouge","Penacho colorado","قُنبُرة حمراء","纵胞藻","","t","Centroceras clavulatum","KNW","","(C. Agardh) Montagne 1846"
"18433","7872600204","Red gelidium","Menue paille rouge","Pajilla roja","دقيق التِّبن أحمر","红石花菜","","t","Gelidium johnstonii","GJJ","","Setchell & Gardner 1924"
"18435","7872200403","Pacific laurenzia","Laurencia du Pacifique","Laurencia del Pacífico","لُورانْسِيا المحيط الهادئ","太平洋凹顶藻","","t","Laurencia pacifica","LVF","","Kylin 1941"
"18440","7110100101","Sea spirulina","Spiruline de mer","Espirulina de mar","سبيرولين البحر","盐泽螺旋藻","","t","Spirulina subsalsa","ULQ","","Oersted 1842"
"18442","7872100102","Common ceramium","Céramium commun","Trillo común","سِرَاميوم شائع","柔软仙菜","","t","Ceramium rubrum","KMQ","","(Hudson) C. Agardh 1817"
"18444","7870900101","Rough coral moss","Coralline carénée","Coralina carenada","أُشنة المَرجان  مُسَيَّبة","长珊瑚藻","","t","Corallina elongata","KRQ","","Ellis & Solander 1786"
"18498","7410800105","Dark green nori","Entéromorphe prolifère","Ova proliferante","فَور الحجر أَخضر قاتم","黑浒苔","","t","Enteromorpha prolifera","EBP","","(O.F. Müller) J. Agardh 1883"
"18504","7410300101","Hairy chaetomorpha","Crinière dressée","Crin verde","عُرف مُقَوَّم","气生硬毛藻","","t","Chaetomorpha aerea","KMW","","(Dillwyn) Kutzing 1849"
"18507","7711100201","Forked ribbons","Rubainer fourchu","Abanico amarillo","شريط الماء مُتَفَرِّع","网地藻","","t","Dictyota dichotoma","IYK","","(Hudson) Lamouroux 1809"
"18509","7710100201","Brown leafweed","Petale olive","Petalo oliva","بَتَلة زيتونة أو ورقة خبيثة بُنِّية","幅叶藻","","t","Petalonia fascia","PWF","","(O.F. Müller) Kuntze 1898"
"18536","7410300102","Floating chaetomorpha","Crinière flottante","Crin flotante","عُرف عائم","线形硬毛藻","","t","Chaetomorpha linum","KMH","","(O.F. Müller) Kutzing 1845"
"18538","7410800106","Bright green nori","Entéromorphe vert claire","Pelo de piedra verde claro","فَور الحجر أخضرناصح","条浒苔","","t","Enteromorpha clathrata","EOW","","(Roth) Greville 1830"
"18200","4060100604","Juan Fernandez fur seal","Otarie de Juan Fernandez","Lobo fino de Juan Fernandez","عجل البحر فروة خوان فيرناندِز","智利毛皮海狮","","no","Arctocephalus philippii","SJF","","(Peters 1866)"
"18567","2302001801","Red king crab","Crabe royal du Kamtchatka","Cangrejo real rojo","سرطان ملكيّ أحمر","堪察加拟石蟹","Краб камчатский","t","Paralithodes camtschaticus","KCD","","(Tilesius 1815)"
"18569","2302001803","Brown king crab","Crabe royal brun","Cangrejo real marrón","سرطان ملكيّ أسمر","短足拟石蟹","Краб колючий","t","Paralithodes brevipes","KCY","","(Benedict 1894)"
"12300","1703514501","Toothpony","Sapsap dentu","Motambo dentudo","","","","t","Gazza minuta","GZM","","(Bloch 1795)"
"12301","1410400701","","","","","","","t","Gelanoglanis stroudi","GGS","","Böhlke 1980"
"12269","1080100101","Roughtail catshark","Chien à queue rude","Pintarroja rabolija","","","","t","Galeus arae","GAA","","(Nichols 1927)"
"12270","1080100102","Australian sawtail catshark","Chien égoine","Pintarroja australiana","قِرش قِطّ مِنشار أُسترالي","澳洲锯尾鲨","","t","Galeus boardmani","GAB","","(Whitley 1928)"
"12271","1080100103","Gecko catshark","Chien gecko","Pintarroja salamanquesa","قِرش قِطّ جِكُو","伊氏锯尾鲨","","t","Galeus eastmani","GAE","","(Jordan & Snyder 1904)"
"12272","1080100105","","","","","","","t","Galeus longirostris","GAO","","Tachikawa & Taniuchi 1987"
"12273","1080100106","Mouse catshark","Chien islandais","Pintarroja islándica","ٌقِرش قِطّ إسلاندي","冰岛锯尾鲨","","t","Galeus murinus","GAM","","(Collett 1904)"
"12275","1080100108","Peppered catshark","Chien poivré","Pejegato pimienta","قِرش قِِطّ مُفَلْفَل","加州锯尾鲨","","t","Galeus piperatus","GAP","","Springer & Wagner 1966"
"12276","1080100109","African sawtail catshark","Chien râpe","Pintarroja africana","قِرش قِطّ مِنشار إفريقي","西非锯尾鲨","","t","Galeus polli","GAQ","","Cadenat 1959"
"12259","1480402805","Shore rockling","Motelle de Méditerranée","Bertorella","موتيل البحر الأبيض المتوسِّط","东太平洋三须鳕","","t","Gaidropsarus mediterraneus","GGD","","(Linnaeus 1758)"
"12260","1480402806","Three-bearded rockling","Motelle commune","Mollareta","موتيل شائعة","短鳍三须鳕","","t","Gaidropsarus vulgaris","GGU","","(Cloquet 1824)"
"12261","1231800301","Koaro","","","","","","t","Galaxias brevipinnis","GGB","","Günther 1866"
"12262","1231800302","Tasmanian mudfish","","","","","","t","Galaxias cleaveri","GGC","","Scott 1934"
"12263","1231800303","Banded kokopu","","","","","","t","Galaxias fasciatus","GGF","","Gray 1842"
"12264","1231800304","Inanga","","","","","","t","Galaxias maculatus","GGM","","(Jenyns 1842)"
"12265","1231800305","Shortjaw kokopu","","","","","","t","Galaxias postvectis","GGP","","Clarke 1899"
"12266","1231800306","Common river galaxias","","","","","","t","Galaxias vulgaris","GGV","","Stokell 1949"
"12267","1231800307","Cape galaxias","","","","","","t","Galaxias zebratus","GGZ","","(Castelnau 1861)"
"12268","1410204206","Peruvian sea catfish","","","","","","t","Galeichthys peruvianus","GYP","","Lütken 1874"
"12233","1470401601","Sharpchin flyingfish","","","","","","t","Fodiator acutus","FOA","","(Valenciennes 1847)"
"12234","1570800901","","","","","","","t","Foerschichthys flavipinnis","FOF","","(Meinken 1932)"
"12235","1772000901","Common stinkfish","","","","","","t","Foetorepus calauropomus","FOC","","(Richardson 1844)"
"12236","1590300301","Spring cavefish","","","","","","t","Forbesichthys agassizi","AFA","","(Putnam 1872)"
"12237","1705246701","Longnose butterfly fish","","","","","","t","Forcipiger flavissimus","FGF","","Jordan & McGregor 1898"
"12238","1771301101","Chatham deep-water triplefin","","","","","","t","Forsterygion bathytaton","FOH","","Hardy 1989"
"12239","1705906101","","","","","","","t","Fossorochromis rostratus","FSR","","(Boulenger 1899)"
"12240","1701201001","Crosseyed cardinalfish","","","","","","t","Fowleria aurita","FWU","","(Valenciennes 1831)"
"12241","1410301501","","","","","","","t","Franciscodoras marmoratus","FCM","","(Lütken 1874)"
"12242","1700700701","","","","","","","t","Fraudella carassiops","FRC","","Whitley 1935"
"11438","1830800905","Gulf Stream flounder","","","","","","t","Citharichthys arctifrons","IYR","","Goode 1880"
"11439","1830800906","Sand whiff","","","","","","t","Citharichthys arenaceus","IYE","","Evermann & Marsh 1900"
"11415","1705905310","Convict cichlid","","","","","","t","Cichlasoma nigrofasciatum","IHN","","(Günther 1867)"
"11416","1705905311","Jack Dempsey","","","","","","t","Cichlasoma octofasciatum","IHC","","(Regan 1903)"
"11387","1470300101","Hardhead halfbeak","","","","","","t","Chriodorus atherinoides","HCE","","Goode & Bean 1882"
"11388","1732109201","","","","","","","t","Chriolepis fisheri","HFS","","Herre 1942"
"11389","1720800301","","","","","","","t","Chrionema chlorotaenia","CJH","","McKay 1971"
"11390","1705903401","","","","","","","t","Chromidotilapia batesii","HRB","","(Boulenger 1901)"
"11230","1732500201","Pugjaw wormfish","","","","","","t","Cerdale floridana","DFD","","Longley 1934"
"11247","1772300201","Orangethroat pikeblenny","","","","","","t","Chaenopsis alepidota","NPL","","(Gilbert 1890)"
"11208","1700211509","Yellowfin hind","Vieille d'Arabie","Cherna arábiga","عجوز صفراء الأجنحة","半斑九棘鲈","","t","Cephalopholis hemistiktos","CFH","","(Rüppell 1830)"
"11209","1700211510","Freckled hind","Vieille tache de rousseur","Cherna pecosa","عجوز بُقعة شُقرة ","细锯九棘鲈","","t","Cephalopholis microprion","CFM","","(Bleeker 1852)"
"11210","1700211511","Coral hind","Vieille de corail","Cherna estrellada","عجوز المرجان","青星九棘鲈","","t","Cephalopholis miniata","CFI","","(Forsskål 1775)"
"11211","1700211507","Niger hind","Mérou du Niger","Cherna del Niger","عجوز النِّيجر أو لؤز النِّيجر","黑九棘鲈","","t","Cephalopholis nigri","CFQ","","(Günther 1859)"
"11212","1700211514","Sixblotch hind","Vieille six taches","Cherna de seis manchas","عجوز سِتَّة بُقَع","六斑九棘鲈","","t","Cephalopholis sexmaculata","CFX","","(Rüppell 1830)"
"11214","1700211506","Bluespotted seabass","Mérou à points bleus","Cherna colorada","لُؤز ذو نُقط زرقاء","篮点九棘鲈","","t","Cephalopholis taeniops","EFA","","(Valenciennes 1828)"
"11216","1080103402","Draughtsboard shark","Holbiche damier","Pejegato ajedrezado","قِرش ضامة","阴影绒毛鲨","","t","Cephaloscyllium isabellum","CPS","","(Bonnaterre 1788)"
"11217","1080103403","Australian swellshark","Holbiche gressouillette","Pejegato australiano","قِرش مُنتفِخ أُسترالي","澳洲绒毛鲨","","t","Cephaloscyllium laticeps","CPT","","(Duméril 1853)"
